average_precision_lda_1	0.0062180930832858704
recall_lda_1	0.0062180930832858704
reciprocal_rank_lda_1	0.0062180930832858704
ndcg_lda_1	0.0062180930832858704
average_precision_lda_2	0.00845451647794667
recall_lda_2	0.01069093987260747
reciprocal_rank_lda_2	0.00845451647794667
ndcg_lda_2	0.01069093987260747
average_precision_lda_3	0.009570986412508541
recall_lda_3	0.01404034967629339
reciprocal_rank_lda_3	0.009570986412508541
ndcg_lda_3	0.012804182174656852
average_precision_lda_4	0.010318202640163893
recall_lda_4	0.017029214586914834
reciprocal_rank_lda_4	0.010318202640163893
ndcg_lda_4	0.014298614629967525
average_precision_lda_5	0.010881488719473406
recall_lda_5	0.019845644983461964
reciprocal_rank_lda_5	0.010881488719473406
ndcg_lda_5	0.015511585179205506
average_precision_lda_6	0.011329121750959313
recall_lda_6	0.022531443172377034
reciprocal_rank_lda_6	0.011329121750959313
ndcg_lda_6	0.016550593748252608
average_precision_lda_7	0.01164487845854994
recall_lda_7	0.024741740125511426
reciprocal_rank_lda_7	0.01164487845854994
ndcg_lda_7	0.017337917408601914
average_precision_lda_8	0.011896998619279805
recall_lda_8	0.02675870141135037
reciprocal_rank_lda_8	0.011896998619279805
ndcg_lda_8	0.018010237837214917
average_precision_lda_9	0.012126911304712237
recall_lda_9	0.028827915580242138
reciprocal_rank_lda_9	0.012126911304712237
ndcg_lda_9	0.018663002230047725
average_precision_lda_10	0.012322
recall_lda_10	0.030782
reciprocal_rank_lda_10	0.012322
ndcg_lda_10	0.019251
average_precision_lda_20	0.013439617138839833
recall_lda_20	0.047231380991446206
reciprocal_rank_lda_20	0.013439617138839833
ndcg_lda_20	0.023483530839138816
average_precision_lda_30	0.013937388464324591
recall_lda_30	0.05968324302293379
reciprocal_rank_lda_30	0.013937388464324591
ndcg_lda_30	0.02616232379832842
average_precision_lda_40	0.014231298059375903
recall_lda_40	0.0700084127141715
reciprocal_rank_lda_40	0.014231298059375903
ndcg_lda_40	0.028172412438065075
average_precision_lda_50	0.01443366619429819
recall_lda_50	0.0791317660951943
reciprocal_rank_lda_50	0.01443366619429819
ndcg_lda_50	0.029832451059732878
average_precision_lda_100	0.01491117577705513
recall_lda_100	0.11296550787189683
reciprocal_rank_lda_100	0.01491117577705513
ndcg_lda_100	0.03532328795164684
average_precision_lda_200	0.01523514390275964
recall_lda_200	0.15879128630922212
reciprocal_rank_lda_200	0.01523514390275964
ndcg_lda_200	0.041722443863596664
average_precision_lda_300	0.01537068279252001
recall_lda_300	0.19200321877759605
reciprocal_rank_lda_300	0.01537068279252001
ndcg_lda_300	0.04590369645840642
average_precision_lda_500	0.015490683783737766
recall_lda_500	0.2382783720091756
reciprocal_rank_lda_500	0.015490683783737766
ndcg_lda_500	0.05128363424890804
