average_precision_p2v_1	0.0005936908314880781
recall_p2v_1	0.0005936908314880781
reciprocal_rank_p2v_1	0.0005936908314880781
ndcg_p2v_1	0.0005936908314880781
average_precision_p2v_2	0.0008477477188365799
recall_p2v_2	0.0011018046061850818
reciprocal_rank_p2v_2	0.0008477477188365799
ndcg_p2v_2	0.0011018046061850818
average_precision_p2v_3	0.0010189018324187307
recall_p2v_3	0.0016152669469315277
reciprocal_rank_p2v_3	0.0010189018324187307
ndcg_p2v_3	0.001425763274300459
average_precision_p2v_4	0.0011272102949199342
recall_p2v_4	0.0020485007969363415
reciprocal_rank_p2v_4	0.0011272102949199342
ndcg_p2v_4	0.0016423801993028682
average_precision_p2v_5	0.0012202753441802254
recall_p2v_5	0.002513826043237808
reciprocal_rank_p2v_5	0.0012202753441802254
ndcg_p2v_5	0.001842784874764641
average_precision_p2v_6	0.0012880238474731567
recall_p2v_6	0.002920317062995411
reciprocal_rank_p2v_6	0.0012880238474731567
ndcg_p2v_6	0.002000037066873505
average_precision_p2v_7	0.001356791125251697
recall_p2v_7	0.003401688007445204
reciprocal_rank_p2v_7	0.001356791125251697
ndcg_p2v_7	0.0021715048569514953
average_precision_p2v_8	0.0014182996348202825
recall_p2v_8	0.0038937560839938812
reciprocal_rank_p2v_8	0.0014182996348202825
ndcg_p2v_8	0.0023355275491343855
average_precision_p2v_9	0.001476539576247542
recall_p2v_9	0.004417915556839212
reciprocal_rank_p2v_9	0.001476539576247542
ndcg_p2v_9	0.0025008814526516075
average_precision_p2v_10	0.001524141814087576
recall_p2v_10	0.004893937935239562
reciprocal_rank_p2v_10	0.001524141814087576
ndcg_p2v_10	0.002644178467157417
average_precision_p2v_20	0.0018209644374571907
recall_p2v_20	0.009263716397633794
reciprocal_rank_p2v_20	0.0018209644374571907
ndcg_p2v_20	0.003768638286816321
average_precision_p2v_30	0.00196626357252651
recall_p2v_30	0.012900741311254453
reciprocal_rank_p2v_30	0.00196626357252651
ndcg_p2v_30	0.004550894893728607
average_precision_p2v_40	0.0020476482598221087
recall_p2v_40	0.015756875581656556
reciprocal_rank_p2v_40	0.0020476482598221087
ndcg_p2v_40	0.005107070532195751
average_precision_p2v_50	0.0021033001634830975
recall_p2v_50	0.01828139875699325
reciprocal_rank_p2v_50	0.0021033001634830975
ndcg_p2v_50	0.005565669519569047
average_precision_p2v_100	0.0022449392706274367
recall_p2v_100	0.028304611533647828
reciprocal_rank_p2v_100	0.0022449392706274367
ndcg_p2v_100	0.007192729713939256
average_precision_p2v_200	0.002343512338959903
recall_p2v_200	0.04229646031898848
reciprocal_rank_p2v_200	0.002343512338959903
ndcg_p2v_200	0.009145261323291754
average_precision_p2v_300	0.002383796073278983
recall_p2v_300	0.052143170416011464
reciprocal_rank_p2v_300	0.002383796073278983
ndcg_p2v_300	0.010385493506118126
average_precision_p2v_500	0.0024218857107596798
recall_p2v_500	0.06684102991987848
reciprocal_rank_p2v_500	0.0024218857107596798
ndcg_p2v_500	0.01209405023133399
