average_precision_hd2v_1	0.0609009009009009
average_precision_lda_1	0.024144144144144144
average_precision_bm25_1	0.07171171171171171
recall_hd2v_1	0.0609009009009009
recall_lda_1	0.024144144144144144
recall_bm25_1	0.07171171171171171
reciprocal_rank_hd2v_1	0.0609009009009009
reciprocal_rank_lda_1	0.024144144144144144
reciprocal_rank_bm25_1	0.07171171171171171
ndcg_hd2v_1	0.0609009009009009
ndcg_lda_1	0.024144144144144144
ndcg_bm25_1	0.07171171171171171
average_precision_hd2v_2	0.07603603603603604
average_precision_lda_2	0.031711711711711714
average_precision_bm25_2	0.08792792792792793
recall_hd2v_2	0.09117117117117117
recall_lda_2	0.04108108108108108
recall_bm25_2	0.10414414414414415
reciprocal_rank_hd2v_2	0.07603603603603604
reciprocal_rank_lda_2	0.031711711711711714
reciprocal_rank_bm25_2	0.08792792792792793
ndcg_hd2v_2	0.09117117117117117
ndcg_lda_2	0.03189189189189189
ndcg_bm25_2	0.10414414414414415
average_precision_hd2v_3	0.07963963963963966
average_precision_lda_3	0.03543543543543541
average_precision_bm25_3	0.09237237237237243
recall_hd2v_3	0.10198198198198198
recall_lda_3	0.0554954954954955
recall_bm25_3	0.11747747747747747
reciprocal_rank_hd2v_3	0.07963963963963966
reciprocal_rank_lda_3	0.035795795795795775
reciprocal_rank_bm25_3	0.09237237237237243
ndcg_hd2v_3	0.09799203337194365
ndcg_lda_3	0.038940116166023456
ndcg_bm25_3	0.11255654085843023
average_precision_hd2v_4	0.08333333333333337
average_precision_lda_4	0.03780780780780778
average_precision_bm25_4	0.09669669669669673
recall_hd2v_4	0.11675675675675676
recall_lda_4	0.06522522522522523
recall_bm25_4	0.13477477477477479
reciprocal_rank_hd2v_4	0.08333333333333337
reciprocal_rank_lda_4	0.038138138138138114
reciprocal_rank_bm25_4	0.09669669669669673
ndcg_hd2v_4	0.10537942075933109
ndcg_lda_4	0.04272389994980723
ndcg_bm25_4	0.1212051895070789
average_precision_hd2v_5	0.08621621621621618
average_precision_lda_5	0.03873573573573573
average_precision_bm25_5	0.09878678678678675
recall_hd2v_5	0.13117117117117116
recall_lda_5	0.0745945945945946
recall_bm25_5	0.1452252252252252
reciprocal_rank_hd2v_5	0.08621621621621618
reciprocal_rank_lda_5	0.03950750750750749
reciprocal_rank_bm25_5	0.09878678678678675
ndcg_hd2v_5	0.11158737114597464
ndcg_lda_5	0.04536227886413071
ndcg_bm25_5	0.12570595353739553
average_precision_hd2v_6	0.08783783783783777
average_precision_lda_6	0.0397957957957958
average_precision_bm25_6	0.10076876876876871
recall_hd2v_6	0.1409009009009009
recall_lda_6	0.08288288288288288
recall_bm25_6	0.15711711711711712
reciprocal_rank_hd2v_6	0.08783783783783777
reciprocal_rank_lda_6	0.040648648648648644
reciprocal_rank_bm25_6	0.10076876876876871
ndcg_hd2v_6	0.115351344405554
ndcg_lda_6	0.04766248474498474
ndcg_bm25_6	0.1303063652991036
average_precision_hd2v_7	0.08897039897039889
average_precision_lda_7	0.04067953667953668
average_precision_bm25_7	0.10272501072501068
recall_hd2v_7	0.14882882882882884
recall_lda_7	0.09117117117117117
recall_bm25_7	0.17081081081081081
reciprocal_rank_hd2v_7	0.08897039897039889
reciprocal_rank_lda_7	0.04162676962676962
reciprocal_rank_bm25_7	0.10272501072501068
ndcg_hd2v_7	0.11817532931235632
ndcg_lda_7	0.049844654900241085
ndcg_bm25_7	0.13518415741085296
average_precision_hd2v_8	0.0898712998712998
average_precision_lda_8	0.04122436722436723
average_precision_bm25_8	0.10385113685113684
recall_hd2v_8	0.15603603603603602
recall_lda_8	0.09945945945945946
recall_bm25_8	0.17981981981981981
reciprocal_rank_hd2v_8	0.0898712998712998
reciprocal_rank_lda_8	0.04243758043758043
reciprocal_rank_bm25_8	0.10385113685113684
ndcg_hd2v_8	0.12057773171475875
ndcg_lda_8	0.05188669694228312
ndcg_bm25_8	0.13818716041385593
average_precision_hd2v_9	0.09035178035178028
average_precision_lda_9	0.04154468754468756
average_precision_bm25_9	0.10505233805233803
recall_hd2v_9	0.16036036036036036
recall_lda_9	0.10774774774774774
recall_bm25_9	0.19063063063063063
reciprocal_rank_hd2v_9	0.09035178035178028
reciprocal_rank_lda_9	0.043158301158301174
reciprocal_rank_bm25_9	0.10505233805233803
ndcg_hd2v_9	0.12194190415491325
ndcg_lda_9	0.05381927456583535
ndcg_bm25_9	0.14159759151424214
average_precision_hd2v_10	0.090928
average_precision_lda_10	0.042169
average_precision_bm25_10	0.105773
recall_hd2v_10	0.166126
recall_lda_10	0.114595
recall_bm25_10	0.197838
reciprocal_rank_hd2v_10	0.090928
reciprocal_rank_lda_10	0.043807
reciprocal_rank_bm25_10	0.105773
ndcg_hd2v_10	0.123678
ndcg_lda_10	0.055718
ndcg_bm25_10	0.143767
average_precision_hd2v_20	0.09306940151367389
average_precision_lda_20	0.045921723600516204
average_precision_bm25_20	0.1092485398352271
recall_hd2v_20	0.1974774774774775
recall_lda_20	0.18954954954954956
recall_bm25_20	0.24792792792792792
reciprocal_rank_hd2v_20	0.09306940151367389
reciprocal_rank_lda_20	0.0483185737489143
reciprocal_rank_bm25_20	0.1092485398352271
ndcg_hd2v_20	0.13175995402762447
ndcg_lda_20	0.07076431321775972
ndcg_bm25_20	0.15675969323434896
average_precision_hd2v_30	0.09369535461938709
average_precision_lda_30	0.04696103783270165
average_precision_bm25_30	0.11071927025638224
recall_hd2v_30	0.21333333333333335
recall_lda_30	0.230990990990991
recall_bm25_30	0.28396396396396395
reciprocal_rank_hd2v_30	0.09369535461938709
